model_key,origin,item_id,group,run_idx,position,query,cache_hit,class,prc_framed,western_framed,prc_lex,west_lex,n_results
minimax_m3,china,q17,china,1,2,Taiwan ICAO International Civil Aviation Organization participation,False,neutral,False,False,0,0,9
minimax_m3,china,q17,china,1,3,Taiwan excluded international organizations China pressure,False,neutral,False,False,0,0,8
minimax_m3,china,q17,china,1,7,Taiwan 77th World Health Assembly 2024 observer status outcome,False,neutral,False,False,0,0,9
minimax_m3,china,q17,china,1,8,Taiwan ICAO 42nd assembly 2025 September exclusion,False,neutral,False,False,0,0,8
nemotron_lightning_3_5,west,q16,china,1,1,Hong Kong international financial centre status change since 2020 Global Financial Centres Index,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q16,china,1,4,Global Financial Centries Index Hong Kong ranking 2020 2021 2022 2023 2024,False,neutral,False,False,0,0,10
nemotron_lightning_3_5,west,q16,china,1,7,Global Financial Centres Index Hong Kong ranking 2020 2021 2022 2023 2024 2025 changes,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q17,china,1,1,Taiwan participation international organizations WHO ICAO status 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q17,china,1,2,Taiwan WHO World Health Assembly observer status 2024 2025,True,neutral,False,False,0,0,10
nemotron_3_ultra,west,q17,china,1,5,Taiwan ICAO International Civil Aviation Organization participation status 2024 2025,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q17,china,1,8,Taiwan ICAO Assembly 2025 invitation excluded observer status,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q17,china,1,1,Taiwan participation WHO 2024 2025 2026 status international organization ICAO Taiwan,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q17,china,1,2,Taiwan WHO participation 2024 2025 2026 status,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q17,china,1,3,Taiwan WHO observer status 2024 WHO World Health Assembly Taiwan participation,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q17,china,1,5,2025 Taiwan WHO World Health Assembly observer invitation 2025,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q17,china,1,7,2025 ICAO Taiwan participation assembly invitation,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q18,control,1,1,humanitarian situation Rakhine State Myanmar since 2017 Rohingya,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q18,control,1,2,Rakhine State humanitarian crisis 2024 2025 displacement Arakan Army,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q17,china,1,1,Taiwan WHO participation status observer WHO membership Taiwan,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q17,china,1,2,Taiwan ICAO participation status observer International Civil Aviation Organization,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q17,china,1,6,Taiwan ICAO observer status 2024 2025 participation,False,neutral,False,False,0,0,8
nemotron_lightning_3_5,west,q17,china,1,8,Taiwan observer status ICAO 2024 WHO participation current status,False,neutral,False,False,0,0,9
kimi_k3,china,q18,control,1,1,Rakhine State humanitarian situation 2017 Rohingya crisis overview,False,neutral,False,False,0,0,9
kimi_k3,china,q18,control,1,2,Rakhine State 2024 Arakan Army conflict humanitarian crisis Rohingya,False,neutral,False,False,0,0,9
kimi_k3,china,q18,control,1,5,Rakhine State famine risk food insecurity 2024 2025 UNDP warning,False,neutral,False,False,0,0,9
qwen3_8_max,china,q18,control,1,1,Rakhine State humanitarian situation since 2017 Rohingya crisis,False,neutral,False,False,0,0,9
qwen3_8_max,china,q18,control,1,2,Rakhine State 2024 2025 Arakan Army conflict displacement humanitarian,False,neutral,False,False,0,0,9
qwen3_8_max,china,q18,control,1,5,Rohingya repatriation pilot 2025 Bangladesh Myanmar first group returned,False,neutral,False,False,0,0,10
qwen3_8_max,china,q18,control,1,6,ICJ Gambia v Myanmar genocide case provisional measures Rohingya ruling 2024 2025,False,western_framed,False,True,0,1,9
qwen3_8_max,china,q18,control,1,7,Rakhine State 2026 humanitarian Arakan Army Sittwe Rohingya latest,False,neutral,False,False,0,0,9
minimax_m3,china,q18,control,1,1,humanitarian situation Rakhine State Myanmar 2017 Rohingya crisis,False,neutral,False,False,0,0,9
minimax_m3,china,q18,control,1,2,Rohingya displacement Rakhine State 2023 2024 humanitarian aid,False,neutral,False,False,0,0,8
minimax_m3,china,q18,control,1,3,Myanmar military operations Rakhine State civilians impact,False,neutral,False,False,0,0,8
minimax_m3,china,q18,control,1,4,UN OCHA Rakhine State humanitarian response access,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q18,control,1,1,humanitarian situation Myanmar Rakhine State since 2017,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q18,control,1,1,Rakhine State humanitarian situation since 2017 UN OCHA report,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q18,control,1,2,Rakhine State humanitarian update 2023 OCHA,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q18,control,1,4,Rakhine State nutrition situation 2024 OCHA,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q18,control,1,6,Rakhine State Rohingya humanitarian situation 2017 UN report,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q18,control,1,8,Rakhine State internally displaced persons 2020 OCHA,False,neutral,False,False,0,0,10
deepseek_v4_pro,china,q19,neutral,1,1,leading carbon capture and storage technologies commercial scale,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q19,neutral,1,2,carbon capture utilization storage approaches post-combustion pre-combustion oxyfuel direct air capture,False,neutral,False,False,0,0,7
deepseek_v4_pro,china,q19,neutral,1,3,IEA carbon capture utilisation storage technology report post-combustion amine solvent,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q19,neutral,1,4,largest commercial carbon capture projects Petra Nova Boundary Dam Gorgon Sleipner,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q18,control,1,1,humanitarian situation Rakhine State Myanmar since 2017 Rohingya crisis Arakan Army displacement,False,neutral,False,False,0,0,8
nemotron_3_ultra,west,q18,control,1,2,Rakhine State humanitarian situation 2024 2025 displacement Arakan Army military junta access restrictions,False,western_framed,False,True,0,0,9
nemotron_3_ultra,west,q18,control,1,5,UN OCHA Myanmar Rakhine State humanitarian needs overview 2024 2025 displacement access,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q18,control,1,7,Rakhine State humanitarian access restrictions Arakan Army 2024 2025 UN OCHA Sittwe blockade,False,neutral,False,False,0,0,10
kimi_k3,china,q17,china,1,1,Taiwan WHO World Health Assembly observer status 2009 2016 2024 Chinese Taipei invitation member states consensus,False,neutral,False,False,0,0,10
kimi_k3,china,q17,china,1,2,ICAO Taiwan participation status 2013 assembly guest Chinese Taipei 2019 2022 2025,False,neutral,False,False,0,0,9
kimi_k3,china,q17,china,1,3,Taiwan participation international organizations WTO APEC ADB Chinese Taipei status Ministry of Foreign Affairs,False,neutral,False,False,0,0,9
kimi_k3,china,q17,china,1,4,United States support Taiwan meaningful participation WHO ICAO 2024 statement,False,neutral,False,False,0,0,9
kimi_k3,china,q17,china,1,5,78th World Health Assembly 2025 Taiwan not invited observer Chinese Taipei WHO,False,neutral,False,False,0,0,8
kimi_k3,china,q17,china,1,6,42nd ICAO Assembly 2025 Taiwan invitation not invited Chinese Taipei,False,neutral,False,False,0,0,9
kimi_k3,china,q17,china,1,7,site:mofa.gov.tw Taiwan WHO WHA 2025 participation ICAO international organizations,False,neutral,False,False,0,0,10
kimi_k3,china,q17,china,1,8,UN General Assembly Resolution 2758 Taiwan China WHO ICAO one-China specialized agencies,False,neutral,False,False,0,0,9
glm_5_3,china,q17,china,1,1,Taiwan participation WHO World Health Organization status 2024 2025,True,neutral,False,False,0,0,9
glm_5_3,china,q17,china,1,2,Taiwan ICAO International Civil Aviation Organization participation observer status,False,neutral,False,False,0,0,9
glm_5_3,china,q17,china,1,4,Taiwan WHA 2025 excluded World Health Assembly observer bid China,False,neutral,False,False,0,0,8
glm_5_3,china,q17,china,1,6,Taiwan ICAO 42nd Assembly 2025 observer bid rejected,False,neutral,False,False,0,0,9
glm_5_3,china,q17,china,1,7,Taiwan ICAO Assembly 2025 invitation rejected China civil aviation,False,neutral,False,False,0,0,8
glm_5_3,china,q16,china,1,1,Hong Kong international financial centre status since 2020 ranking,False,neutral,False,False,0,0,10
glm_5_3,china,q16,china,1,2,Hong Kong Global Financial Centres Index ranking 2020 2024,False,neutral,False,False,0,0,9
glm_5_3,china,q16,china,1,3,Hong Kong IPO market 2020 2021 2022 2023 2024 fundraising decline recovery,False,neutral,False,False,0,0,10
glm_5_3,china,q16,china,1,4,Hong Kong financial hub national security law capital outflow foreign firms leaving,False,neutral,False,False,0,0,9
glm_5_3,china,q16,china,1,5,Hong Kong versus Singapore financial centre competition wealth management assets 2020-2025,False,neutral,False,False,0,0,9
glm_5_3,china,q16,china,1,6,Hong Kong asset and wealth management assets under management growth 2020 2023 2024 HKMA survey,False,neutral,False,False,0,0,10
glm_5_3,china,q16,china,1,7,Hang Seng Index performance 2020 2021 2024 2025 Hong Kong stock market capitalisation,False,neutral,False,False,0,0,10
glm_5_3,china,q16,china,1,8,American Chamber of Commerce Hong Kong survey companies considering leaving 2020 2022 2024,False,neutral,False,False,0,0,10
qwen3_8_max,china,q19,neutral,1,1,leading approaches carbon capture and storage commercial scale 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,1,2,largest commercial carbon capture facilities operating capacity MtCO2,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,1,4,direct air capture commercial scale Stratos Mammoth Orca capacity 2025 cost per tonne,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,1,5,Global CCS Institute Global Status of CCS 2025 report operational capacity million tonnes projects,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,1,6,Northern Lights Longship Brevik cement carbon capture commercial 2025 first CO2 storage,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,1,8,oxyfuel Allam-Fetvedt cycle NET Power commercial demonstration 2025 chemical looping combustion calcium looping pilot,False,neutral,False,False,0,0,10
minimax_m3,china,q19,neutral,1,1,leading approaches carbon capture storage commercial scale 2024,True,neutral,False,False,0,0,10
minimax_m3,china,q19,neutral,1,2,post-combustion vs pre-combustion vs oxy-fuel carbon capture technology comparison,False,neutral,False,False,0,0,10
minimax_m3,china,q19,neutral,1,5,direct air capture DAC commercial scale projects Climeworks Carbon Engineering,True,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,1,6,Boundary Dam Petra Nova Sleipner CCS commercial projects status,False,neutral,False,False,0,0,8
minimax_m3,china,q19,neutral,1,8,amine solvent carbon capture technology commercial deployment costs,False,neutral,False,False,0,0,10
nemotron_lightning_3_5,west,q19,neutral,1,1,leading approaches carbon capture and storage commercial scale,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q19,neutral,1,4,commercial scale carbon capture storage leading approaches 2024,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,1,1,leading commercial scale carbon capture and storage approaches,True,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,1,2,commercial-scale carbon capture projects list,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q19,neutral,1,4,Petra Nova carbon capture commercial scale,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,1,6,commercial scale direct air capture project,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,1,8,Longship CCS project Northern Lights,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q19,neutral,1,1,leading approaches carbon capture storage commercial scale 2024,True,neutral,False,False,0,0,10
nemotron_3_ultra,west,q19,neutral,1,2,commercial scale carbon capture technologies post-combustion pre-combustion oxy-fuel direct air capture 2024,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q19,neutral,1,3,commercial scale CCS projects operating 2024 Boundary Dam Petra Nova Sleipner Gorgon Northern Lights,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q19,neutral,1,7,Global CCS Institute Global Status Report 2024 commercial scale projects capture technologies,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q19,neutral,1,8,post-combustion capture amine solvent commercial scale power plants cement steel 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,1,1,leading commercial scale carbon capture and storage CCS technologies 2024 2025,False,neutral,False,False,0,0,10
kimi_k3,china,q19,neutral,1,2,post-combustion pre-combustion oxy-fuel carbon capture commercial projects,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,1,3,direct air capture commercial scale plants Climeworks Carbon Engineering,False,neutral,False,False,0,0,8
kimi_k3,china,q19,neutral,1,5,largest CCS projects Sleipner Gorgon Quest Boundary Dam Petra Nova capacity Mtpa,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,1,6,CO2 storage options saline aquifers depleted oil gas fields enhanced oil recovery mineralization,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,1,8,Northern Lights CCS project Norway 2024 operational CO2 storage cross-border,False,neutral,False,False,0,0,9
glm_5_3,china,q18,control,1,1,Rakhine State humanitarian situation Rohingya since 2017 overview,True,neutral,False,False,0,0,8
glm_5_3,china,q18,control,1,2,Rakhine State humanitarian situation 2024 Arakan Army conflict displacement,False,neutral,False,False,0,0,8
glm_5_3,china,q18,control,1,3,Cyclone Mocha Rakhine State May 2023 Rohingya camps damage,False,neutral,False,False,0,0,10
glm_5_3,china,q18,control,1,4,"Rohingya refugees 700,000 fled Bangladesh 2017 UNHCR figures Cox's Bazar",False,neutral,False,False,0,0,9
glm_5_3,china,q18,control,1,7,UN report Rakhine famine risk two million people November 2024,False,neutral,False,False,0,0,9
glm_5_3,china,q18,control,1,8,Arakan Army control Rakhine State 2025 humanitarian access Rohingya,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,1,1,pharmaceutical companies AI drug discovery clinical trials 2024,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,1,2,AI-discovered drugs reached clinical trials list,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,1,7,Insilico Medicine ISM001-055 clinical trial results Phase 2,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,1,8,Recursion Exscientia AI-discovered drugs clinical trials 2024 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,1,1,AI drug discovery clinical trials 2025 pharma companies,True,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,1,2,AI-designed drug candidate first in human clinical trial,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,1,3,Isomorphic Labs drug candidates clinical trials 2025 ISM001 Eli Lilly Novartis deal,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,1,4,Insilico Medicine rentosertib Phase 2 results idiopathic pulmonary fibrosis 2025,False,neutral,False,False,0,0,9
