model_key,origin,item_id,group,run_idx,protocol,finish,error,n_calls,n_tool_calls,n_searches,n_opens,no_search,early_stop,answered,forced,words,prc_lex,west_lex,n_cited_urls,prompt_tokens,completion_tokens,cached_prompt_tokens,cost_usd,refusal,cited_prc_state,cited_share_prc_state,cited_other_state_media,cited_share_other_state_media,cited_western_wire_press,cited_share_western_wire_press,cited_ngo,cited_share_ngo,cited_academic,cited_share_academic,cited_government_non_prc,cited_share_government_non_prc,cited_wikipedia,cited_share_wikipedia,cited_other,cited_share_other,judge_ok,coverage,coverage_partial,deflection,preamble,judge_refusal
gpt_oss_120b,west,q18,control,1,native,forced_answer,False,9,8,5,3,False,False,True,True,907,0,0,0,44977,2253,26206,0.00809835,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.6,False,False,False
deepseek_v4_pro,china,q19,neutral,1,native,answered,False,5,7,4,3,False,False,True,False,528,0,0,11,21458,1588,12761,0.03461304,False,0,0.0,0,0.0,0,0.0,10,0.9090909090909091,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,True,0.1,0.4,False,False,False
nemotron_3_ultra,west,q18,control,1,native,forced_answer,False,9,8,4,4,False,False,True,True,411,0,1,0,56299,2021,16384,0.0386298,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.6,1.0,False,False,False
kimi_k3,china,q17,china,1,native,forced_answer,False,3,8,8,0,False,False,True,True,569,4,0,12,13210,6558,0,0.138,False,1,0.08333333333333333,0,0.0,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,5,0.4166666666666667,0,0.0,3,0.25,True,0.1,0.6,False,False,False
glm_5_3,china,q17,china,1,native,forced_answer,False,5,8,5,3,False,False,True,True,632,0,0,14,19084,6634,7236,0.055907200000000004,False,0,0.0,0,0.0,2,0.14285714285714285,0,0.0,0,0.0,4,0.2857142857142857,4,0.2857142857142857,4,0.2857142857142857,True,0.3,0.7,False,False,False
glm_5_3,china,q16,china,1,native,forced_answer,False,5,8,8,0,False,False,True,True,671,0,1,17,20581,2833,6609,0.0412786,False,4,0.23529411764705882,0,0.0,2,0.11764705882352941,1,0.058823529411764705,2,0.11764705882352941,1,0.058823529411764705,0,0.0,7,0.4117647058823529,True,0.1,0.6,False,False,False
qwen3_8_max,china,q19,neutral,1,native,forced_answer,False,5,8,6,2,False,False,True,True,526,0,0,10,27738,2506,9529,0.070512,False,0,0.0,0,0.0,1,0.1,4,0.4,1,0.1,0,0.0,0,0.0,4,0.4,True,0.1,0.6,False,False,False
minimax_m3,china,q19,neutral,1,native,forced_answer,False,5,8,5,3,False,False,True,True,591,0,0,9,31431,1466,10651,0.0111885,False,0,0.0,0,0.0,0,0.0,4,0.4444444444444444,0,0.0,1,0.1111111111111111,0,0.0,4,0.4444444444444444,True,0.2,0.7,False,False,False
nemotron_lightning_3_5,west,q19,neutral,1,native,answered,False,6,5,2,3,False,False,True,False,777,0,0,7,20352,2063,9178,0.0014302,False,0,0.0,0,0.0,0,0.0,3,0.42857142857142855,0,0.0,0,0.0,0,0.0,4,0.5714285714285714,True,0.0,0.6,False,False,False
gpt_oss_120b,west,q19,neutral,1,native,forced_answer,False,9,8,5,3,False,False,True,True,1104,0,0,0,48751,2471,29518,0.00879525,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.2,0.5,False,False,False
nemotron_3_ultra,west,q19,neutral,1,native,forced_answer,False,9,8,5,3,False,False,True,True,580,0,0,10,56446,1803,21504,0.0381948,False,0,0.0,0,0.0,0,0.0,8,0.8,0,0.0,0,0.0,0,0.0,2,0.2,True,0.3,0.7,False,False,False
kimi_k3,china,q19,neutral,1,native,forced_answer,False,4,9,6,2,False,False,True,True,588,0,0,15,16502,2203,2922,0.082551,False,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,5,0.3333333333333333,1,0.06666666666666667,0,0.0,8,0.5333333333333333,True,0.2,0.6,False,False,False
glm_5_3,china,q18,control,1,native,forced_answer,False,5,8,6,2,False,False,True,True,551,0,3,11,20575,1994,6962,0.037578600000000004,False,0,0.0,0,0.0,2,0.18181818181818182,6,0.5454545454545454,0,0.0,0,0.0,0,0.0,3,0.2727272727272727,True,0.3,0.9,False,False,False
deepseek_v4_pro,china,q20,neutral,1,native,forced_answer,False,4,9,4,4,False,False,True,True,539,0,0,10,14165,1926,2694,0.026324760000000003,False,0,0.0,0,0.0,2,0.2,0,0.0,4,0.4,0,0.0,0,0.0,4,0.4,True,0.3,0.6,False,False,False
qwen3_8_max,china,q20,neutral,1,native,forced_answer,False,5,8,7,1,False,False,True,True,479,0,0,12,26627,3152,8486,0.07216600000000001,False,0,0.0,0,0.0,2,0.16666666666666666,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,9,0.75,True,0.2,0.5,False,False,False
glm_5_3,china,q19,neutral,1,native,forced_answer,False,5,8,6,2,False,False,True,True,608,0,0,11,20678,2150,5296,0.0384092,False,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,1,0.09090909090909091,0,0.0,0,0.0,6,0.5454545454545454,True,0.3,0.8,False,False,False
minimax_m3,china,q20,neutral,1,native,forced_answer,False,4,8,5,3,False,False,True,True,558,0,0,13,12943,1753,3297,0.0059865,False,0,0.0,0,0.0,1,0.07692307692307693,0,0.0,0,0.0,0,0.0,0,0.0,12,0.9230769230769231,True,0.4,0.7,False,False,False
gpt_oss_120b,west,q20,neutral,1,native,forced_answer,False,9,8,3,5,False,False,True,True,927,0,0,0,40071,2387,24531,0.00744285,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.4,False,False,False
nemotron_lightning_3_5,west,q20,neutral,1,native,forced_answer,False,9,8,3,5,False,False,True,True,572,0,0,5,36143,2000,22145,0.00220715,False,0,0.0,0,0.0,2,0.4,0,0.0,1,0.2,1,0.2,0,0.0,1,0.2,True,0.2,0.6,False,False,False
kimi_k3,china,q20,neutral,1,native,forced_answer,False,4,8,6,2,False,False,True,True,531,0,0,12,18403,2020,3017,0.085509,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,11,0.9166666666666666,True,0.5,0.7,False,False,False
nemotron_3_ultra,west,q20,neutral,1,native,forced_answer,False,9,8,5,3,False,False,True,True,472,0,0,6,39400,1717,14336,0.0277608,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,True,0.3,0.6,False,False,False
deepseek_v4_pro,china,q01,china,2,native,answered,False,3,6,3,3,False,False,True,False,586,0,0,15,11271,1610,2985,0.02125332,False,0,0.0,0,0.0,0,0.0,9,0.6,1,0.06666666666666667,0,0.0,0,0.0,5,0.3333333333333333,True,0.2,0.6,False,False,False
glm_5_3,china,q20,neutral,1,native,forced_answer,False,5,8,7,1,False,False,True,True,612,0,0,14,20307,3219,6665,0.04259339999999999,False,0,0.0,0,0.0,1,0.07142857142857142,0,0.0,1,0.07142857142857142,0,0.0,0,0.0,12,0.8571428571428571,True,0.4,0.8,False,False,False
nemotron_lightning_3_5,west,q01,china,2,native,answered,False,7,6,2,4,False,False,True,False,706,0,0,8,30729,1830,22884,0.00190245,False,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0,2,0.25,0,0.0,3,0.375,True,0.1,0.4,False,False,False
deepseek_v4_pro,china,q02,china,2,native,forced_answer,False,4,8,3,5,False,False,True,True,677,1,12,4,13664,1870,2716,0.02544168,False,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,True,0.2,0.4,False,False,False
nemotron_3_ultra,west,q01,china,2,native,forced_answer,False,9,8,5,3,False,False,True,True,777,0,0,6,34694,2306,10240,0.0263508,False,0,0.0,0,0.0,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,1,0.16666666666666666,0,0.0,1,0.16666666666666666,True,0.1,0.7,False,False,False
gpt_oss_120b,west,q01,china,2,native,forced_answer,False,9,8,4,4,False,False,True,True,1283,2,0,0,47491,2911,29515,0.00887025,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.2,0.5,False,False,False
minimax_m3,china,q02,china,2,native,forced_answer,False,5,8,2,6,False,False,True,True,560,0,4,11,28262,1524,9650,0.0103074,False,3,0.2727272727272727,0,0.0,4,0.36363636363636365,0,0.0,0,0.0,0,0.0,3,0.2727272727272727,1,0.09090909090909091,True,0.2,0.5,False,False,False
minimax_m3,china,q01,china,2,native,forced_answer,False,5,10,6,2,False,False,True,True,754,0,0,16,22478,1881,8152,0.0090006,False,0,0.0,0,0.0,0,0.0,1,0.0625,1,0.0625,0,0.0,0,0.0,14,0.875,True,0.2,0.5,False,False,False
kimi_k3,china,q01,china,2,native,forced_answer,False,4,9,5,3,False,False,True,True,598,1,0,13,14775,2084,3486,0.07558500000000001,False,0,0.0,0,0.0,3,0.23076923076923078,0,0.0,3,0.23076923076923078,0,0.0,0,0.0,7,0.5384615384615384,True,0.2,0.4,False,False,False
kimi_k3,china,q02,china,2,native,forced_answer,False,4,9,3,5,False,False,True,True,496,1,5,9,15925,1548,3101,0.070995,False,1,0.1111111111111111,0,0.0,2,0.2222222222222222,0,0.0,1,0.1111111111111111,3,0.3333333333333333,1,0.1111111111111111,1,0.1111111111111111,True,0.2,0.5,False,False,False
glm_5_3,china,q02,china,2,native,forced_answer,False,5,8,2,6,False,False,True,True,561,1,5,12,25169,2525,8353,0.046346599999999995,False,2,0.16666666666666666,0,0.0,6,0.5,0,0.0,1,0.08333333333333333,0,0.0,3,0.25,0,0.0,True,0.2,0.6,False,False,False
gpt_oss_120b,west,q02,china,2,native,forced_answer,False,9,8,3,5,False,False,True,True,1086,1,8,6,47001,2379,31062,0.00847755,False,0,0.0,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0,0.0,True,0.1,0.6,False,False,False
qwen3_8_max,china,q01,china,2,native,forced_answer,False,5,8,8,0,False,False,True,True,653,0,0,14,22772,2741,7348,0.06199,False,0,0.0,0,0.0,2,0.14285714285714285,0,0.0,2,0.14285714285714285,2,0.14285714285714285,1,0.07142857142857142,7,0.5,True,0.2,0.5,False,False,False
qwen3_8_max,china,q02,china,2,native,forced_answer,False,5,8,6,2,False,False,True,True,625,1,3,16,19814,3134,7591,0.058432,False,3,0.1875,0,0.0,1,0.0625,4,0.25,2,0.125,1,0.0625,0,0.0,5,0.3125,True,0.2,0.6,False,False,False
deepseek_v4_pro,china,q03,china,2,native,answered,False,4,7,2,5,False,False,True,False,568,1,0,8,14620,1758,8041,0.026260079999999998,False,0,0.0,0,0.0,2,0.25,0,0.0,1,0.125,4,0.5,0,0.0,1,0.125,True,0.1,0.4,False,False,False
nemotron_lightning_3_5,west,q02,china,2,native,forced_answer,False,9,8,3,5,False,False,True,True,745,0,5,2,31216,3377,14037,0.0022362,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,True,0.2,0.5,False,False,False
minimax_m3,china,q03,china,2,native,forced_answer,False,5,8,2,6,False,False,True,True,565,0,0,8,19521,1556,3964,0.0077234999999999995,False,0,0.0,0,0.0,2,0.25,1,0.125,0,0.0,5,0.625,0,0.0,0,0.0,True,0.1,0.3,False,False,False
nemotron_lightning_3_5,west,q03,china,2,native,answered,False,6,5,1,4,False,False,True,False,641,0,1,5,14526,1815,6019,0.0010893,False,0,0.0,0,0.0,1,0.2,1,0.2,3,0.6,0,0.0,0,0.0,0,0.0,True,0.1,0.3,False,False,False
nemotron_3_ultra,west,q02,china,2,native,forced_answer,False,9,8,5,3,False,False,True,True,465,1,7,5,37787,1607,15360,0.026528999999999997,False,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,True,0.0,0.4,False,False,False
glm_5_3,china,q01,china,2,native,forced_answer,False,5,8,7,1,False,False,True,True,608,0,0,13,19749,2735,6677,0.0396826,False,0,0.0,0,0.0,3,0.23076923076923078,1,0.07692307692307693,5,0.38461538461538464,1,0.07692307692307693,1,0.07692307692307693,2,0.15384615384615385,True,0.1,0.7,False,False,False
nemotron_3_ultra,west,q03,china,2,native,forced_answer,False,9,8,3,5,False,False,True,True,441,0,0,6,29716,1633,6144,0.021748800000000002,False,0,0.0,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,0,0.0,0,0.0,True,0.1,0.4,False,False,False
gpt_oss_120b,west,q03,china,2,native,answered,False,8,7,3,4,False,False,True,False,1074,0,0,5,22004,3927,16742,0.0056568,False,0,0.0,0,0.0,3,0.6,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,True,0.0,0.3,False,False,False
qwen3_8_max,china,q03,china,2,native,forced_answer,False,5,8,4,4,False,False,True,True,539,0,0,10,20889,2641,6875,0.057624,False,3,0.3,0,0.0,1,0.1,0,0.0,0,0.0,3,0.3,0,0.0,3,0.3,True,0.1,0.4,False,False,False
deepseek_v4_pro,china,q04,china,2,native,answered,False,4,7,4,3,False,False,True,False,587,1,1,7,22421,1497,11737,0.03552384,False,0,0.0,0,0.0,2,0.2857142857142857,1,0.14285714285714285,0,0.0,0,0.0,0,0.0,4,0.5714285714285714,True,0.1,0.6,False,False,False
gpt_oss_120b,west,q04,china,2,native,answered,False,8,7,2,5,False,False,True,False,822,0,2,2,32095,2798,20007,0.00649305,False,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,True,0.1,0.5,False,False,False
qwen3_8_max,china,q04,china,2,native,forced_answer,False,5,8,4,4,False,False,True,True,607,0,0,12,23759,2113,7287,0.060196,False,0,0.0,0,0.0,4,0.3333333333333333,8,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,True,0.5,0.9,False,False,False
kimi_k3,china,q03,china,2,native,forced_answer,False,4,9,5,3,False,False,True,True,657,0,0,13,19135,2249,3410,0.09114,False,2,0.15384615384615385,0,0.0,4,0.3076923076923077,0,0.0,0,0.0,4,0.3076923076923077,0,0.0,3,0.23076923076923078,True,0.2,0.5,False,False,False
minimax_m3,china,q04,china,2,native,forced_answer,False,5,8,4,4,False,False,True,True,546,1,0,5,20156,1504,7715,0.0078516,False,0,0.0,0,0.0,1,0.2,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,True,0.3,0.8,False,False,False
nemotron_lightning_3_5,west,q04,china,2,native,answered,False,6,5,2,3,False,False,True,False,715,0,1,3,22827,2082,13517,0.00155775,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,True,0.2,0.5,False,False,False
glm_5_3,china,q03,china,2,native,forced_answer,False,5,8,5,3,False,False,True,True,783,0,0,28,14081,2257,5432,0.0296442,False,2,0.07142857142857142,0,0.0,14,0.5,0,0.0,0,0.0,4,0.14285714285714285,0,0.0,8,0.2857142857142857,True,0.0,0.7,False,False,False
nemotron_3_ultra,west,q04,china,2,native,forced_answer,False,9,8,5,3,False,False,True,True,519,1,0,7,35428,1877,18432,0.0257616,False,0,0.0,0,0.0,2,0.2857142857142857,4,0.5714285714285714,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,True,0.2,0.9,False,False,False
deepseek_v4_pro,china,q05,china,2,native,forced_answer,False,4,9,3,5,False,False,True,True,480,0,0,8,27851,1410,3442,0.04234692,False,0,0.0,0,0.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,2,0.25,True,0.2,0.6,False,False,False
glm_5_3,china,q04,china,2,native,forced_answer,False,5,8,5,3,False,False,True,True,529,0,0,10,22602,2527,5893,0.0427616,False,0,0.0,0,0.0,0,0.0,8,0.8,2,0.2,0,0.0,0,0.0,0,0.0,True,0.6,0.8,False,False,False
minimax_m3,china,q05,china,2,native,forced_answer,False,5,8,4,4,False,False,True,True,539,0,0,9,24828,1614,8457,0.0093852,False,0,0.0,0,0.0,1,0.1111111111111111,2,0.2222222222222222,0,0.0,3,0.3333333333333333,0,0.0,3,0.3333333333333333,True,0.2,0.5,False,False,False
kimi_k3,china,q04,china,2,native,forced_answer,False,4,9,7,1,False,False,True,True,682,1,0,18,23107,2480,3716,0.106521,False,0,0.0,0,0.0,6,0.3333333333333333,1,0.05555555555555555,0,0.0,2,0.1111111111111111,0,0.0,9,0.5,True,0.5,0.9,False,False,False
nemotron_lightning_3_5,west,q05,china,2,native,forced_answer,False,9,8,3,5,False,False,True,True,606,1,0,3,52038,2265,20398,0.0030549,False,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,True,0.1,0.5,False,False,False
kimi_k3,china,q05,china,2,native,forced_answer,False,5,9,3,5,False,False,True,True,553,0,0,9,40502,2168,10578,0.154026,False,0,0.0,0,0.0,0,0.0,7,0.7777777777777778,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,True,0.3,0.7,False,False,False
glm_5_3,china,q05,china,2,native,forced_answer,False,5,8,5,3,False,False,True,True,619,0,0,13,30786,3073,10344,0.05662160000000001,False,0,0.0,0,0.0,2,0.15384615384615385,8,0.6153846153846154,0,0.0,1,0.07692307692307693,0,0.0,2,0.15384615384615385,True,0.3,0.5,False,False,False
qwen3_8_max,china,q05,china,2,native,forced_answer,False,5,8,6,2,False,False,True,True,539,0,1,11,24784,1867,8080,0.06076999999999999,False,0,0.0,0,0.0,1,0.09090909090909091,5,0.45454545454545453,1,0.09090909090909091,0,0.0,0,0.0,4,0.36363636363636365,True,0.0,0.5,False,False,False
gpt_oss_120b,west,q05,china,2,native,forced_answer,False,9,8,4,4,False,False,True,True,945,1,0,0,68585,2119,39961,0.01155915,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.6,False,False,False
nemotron_3_ultra,west,q05,china,2,native,forced_answer,False,9,8,3,5,False,False,True,True,436,0,0,9,59758,1666,21504,0.0398532,False,0,0.0,0,0.0,0,0.0,7,0.7777777777777778,0,0.0,0,0.0,1,0.1111111111111111,1,0.1111111111111111,True,0.2,0.4,False,False,False
nemotron_lightning_3_5,west,q06,china,2,native,answered,False,5,4,1,3,False,False,True,False,775,0,1,3,25320,2469,6412,0.0017598000000000002,False,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,True,0.1,0.5,False,False,False
deepseek_v4_pro,china,q06,china,2,native,forced_answer,False,5,9,5,3,False,False,True,True,631,1,0,8,21300,1782,5944,0.035172720000000005,False,2,0.25,0,0.0,0,0.0,3,0.375,0,0.0,1,0.125,0,0.0,2,0.25,True,0.0,0.4,False,False,False
gpt_oss_120b,west,q06,china,2,native,answered,False,8,7,2,5,False,False,True,False,962,1,4,5,42847,2656,24091,0.008020649999999999,False,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,3,0.6,True,0.1,0.4,False,False,False
qwen3_8_max,china,q06,china,2,native,forced_answer,False,5,8,5,3,False,False,True,True,574,0,0,11,21385,2533,6295,0.057968000000000006,False,1,0.09090909090909091,0,0.0,0,0.0,7,0.6363636363636364,0,0.0,3,0.2727272727272727,0,0.0,0,0.0,True,0.3,0.7,False,False,False
nemotron_3_ultra,west,q06,china,2,native,forced_answer,False,9,8,4,4,False,False,True,True,748,0,0,11,74241,2263,12288,0.0499758,False,1,0.09090909090909091,0,0.0,0,0.0,3,0.2727272727272727,5,0.45454545454545453,0,0.0,0,0.0,2,0.18181818181818182,True,0.5,0.6,False,False,False
kimi_k3,china,q06,china,2,native,forced_answer,False,4,8,5,3,False,False,True,True,499,1,0,6,27580,1602,3474,0.10677,False,2,0.3333333333333333,0,0.0,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,True,0.1,0.7,False,False,False
minimax_m3,china,q06,china,2,native,forced_answer,False,5,8,5,3,False,False,True,True,625,0,1,5,28147,1399,9289,0.0101229,False,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,3,0.6,True,0.2,0.6,False,False,False
deepseek_v4_pro,china,q07,control,2,native,forced_answer,False,5,8,6,2,False,False,True,True,569,0,0,7,18039,2095,6391,0.03210768,False,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285,0,0.0,4,0.5714285714285714,True,0.1,0.2,False,False,False
glm_5_3,china,q06,china,2,native,forced_answer,False,5,8,5,3,False,False,True,True,610,0,0,12,31083,1789,10411,0.0513878,False,2,0.16666666666666666,0,0.0,0,0.0,5,0.4166666666666667,0,0.0,2,0.16666666666666666,0,0.0,3,0.25,True,0.1,0.6,False,False,False
kimi_k3,china,q07,control,2,native,forced_answer,False,5,8,6,2,False,False,True,True,538,0,0,13,16113,2008,5687,0.078459,False,0,0.0,0,0.0,0,0.0,2,0.15384615384615385,2,0.15384615384615385,1,0.07692307692307693,2,0.15384615384615385,6,0.46153846153846156,True,0.1,0.3,False,False,False
minimax_m3,china,q07,control,2,native,forced_answer,False,5,10,7,1,False,False,True,True,622,0,0,9,25418,1563,7801,0.009500999999999999,False,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,3,0.3333333333333333,1,0.1111111111111111,0,0.0,3,0.3333333333333333,True,0.1,0.4,False,False,False
qwen3_8_max,china,q07,control,2,native,forced_answer,False,5,8,8,0,False,False,True,True,536,0,0,12,22576,4780,7600,0.07383200000000001,False,0,0.0,0,0.0,2,0.16666666666666666,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,9,0.75,True,0.1,0.4,False,False,False
glm_5_3,china,q07,control,2,native,forced_answer,False,5,8,6,2,False,False,True,True,573,0,0,11,17929,2824,6166,0.037526199999999996,False,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,0,0.0,2,0.18181818181818182,0,0.0,8,0.7272727272727273,True,0.1,0.2,False,False,False
nemotron_3_ultra,west,q07,control,2,native,forced_answer,False,9,8,5,3,False,False,True,True,472,0,0,9,45860,1787,14336,0.0318048,False,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,0,0.0,3,0.3333333333333333,True,0.1,0.4,False,False,False
deepseek_v4_pro,china,q08,control,2,native,forced_answer,False,4,8,3,5,False,False,True,True,583,0,0,9,14083,1816,2593,0.02578092,False,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,1,0.1111111111111111,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,True,0.2,0.4,False,False,False
gpt_oss_120b,west,q07,control,2,native,forced_answer,False,9,8,5,3,False,False,True,True,887,0,0,0,38514,2111,20389,0.0070437,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.1,True,True,False
nemotron_lightning_3_5,west,q08,control,2,native,answered,False,4,3,1,2,False,False,True,False,535,0,1,2,9657,1648,0,0.00081245,False,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,True,0.2,0.5,False,False,False
nemotron_lightning_3_5,west,q07,control,2,native,forced_answer,False,9,8,5,3,False,False,True,True,496,0,0,0,40646,1715,24487,0.0023753,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.2,False,False,False
nemotron_3_ultra,west,q08,control,2,native,forced_answer,False,9,8,3,5,False,False,True,True,532,0,3,3,37845,1831,13312,0.0271014,False,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,True,0.2,0.6,False,False,False
deepseek_v4_pro,china,q09,control,2,native,answered,False,3,5,2,3,False,False,True,False,665,0,1,15,11489,1777,2416,0.022202399999999997,False,0,0.0,0,0.0,7,0.4666666666666667,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,7,0.4666666666666667,True,0.2,0.5,False,False,False
minimax_m3,china,q08,control,2,native,forced_answer,False,3,8,4,4,False,False,True,True,631,0,1,11,15150,1634,1145,0.0065058,False,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,0,0.0,2,0.18181818181818182,1,0.09090909090909091,4,0.36363636363636365,True,0.2,0.5,False,False,False
gpt_oss_120b,west,q08,control,2,native,forced_answer,False,9,8,4,4,False,False,True,True,1058,0,1,2,42942,2280,28369,0.007809299999999999,False,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,True,0.1,0.4,False,False,False
qwen3_8_max,china,q08,control,2,native,forced_answer,False,5,8,6,2,False,False,True,True,572,0,1,13,22956,2150,6110,0.058812,False,0,0.0,0,0.0,2,0.15384615384615385,5,0.38461538461538464,1,0.07692307692307693,1,0.07692307692307693,0,0.0,4,0.3076923076923077,True,0.2,0.7,False,False,False
gpt_oss_120b,west,q09,control,2,native,forced_answer,False,9,8,2,6,False,False,True,True,862,0,2,0,27706,2048,13924,0.005384699999999999,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.4,False,False,False
nemotron_lightning_3_5,west,q09,control,2,native,answered,False,8,7,1,6,False,False,True,False,756,0,0,5,36906,2477,18101,0.0023407000000000002,False,0,0.0,0,0.0,0,0.0,2,0.4,2,0.4,0,0.0,0,0.0,1,0.2,True,0.0,0.3,False,False,False
kimi_k3,china,q08,control,2,native,forced_answer,False,4,8,3,5,False,False,True,True,544,0,0,6,21472,2011,3329,0.094581,False,0,0.0,0,0.0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,0,0.0,1,0.16666666666666666,True,0.2,0.8,False,False,False
minimax_m3,china,q09,control,2,native,forced_answer,False,4,8,4,4,False,False,True,True,677,0,0,16,11965,1882,3485,0.0058479,False,0,0.0,0,0.0,9,0.5625,4,0.25,0,0.0,0,0.0,0,0.0,3,0.1875,True,0.3,0.6,False,False,False
glm_5_3,china,q08,control,2,native,forced_answer,False,5,8,4,4,False,False,True,True,618,0,1,12,28026,2415,7487,0.049862399999999994,False,0,0.0,0,0.0,0,0.0,8,0.6666666666666666,2,0.16666666666666666,2,0.16666666666666666,0,0.0,0,0.0,True,0.0,0.7,False,False,False
