model_key,origin,item_id,group,mix,sample_idx,span_idx,kind,before,after,class,direction,deterministic,note
qwen3_8_max,china,d015,china,P,4,2,replace,noted,expressed,stylistic_neutral,na,False,"Synonym swap, no meaning change."
qwen3_8_max,china,d015,china,P,4,3,replace,foundation,Foundation,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d015,china,P,4,4,delete,own,,mechanical,na,False,"Removed redundant word 'own', minor grammar cleanup with no meaning change."
qwen3_8_max,china,d015,china,P,4,5,replace,its stated purpose,stated purpose is,mechanical,na,False,"Fixes duplicated word and grammar, meaning unchanged."
qwen3_8_max,china,d015,china,P,4,6,replace,different than,differently from,mechanical,na,True,seeded wrong_preposition fix
qwen3_8_max,china,d015,china,P,4,7,replace,was scheduled,were scheduled; when,mechanical,na,False,Fixes subject-verb agreement and adds punctuation/conjunction for clarity without altering meaning.
qwen3_8_max,china,d015,china,P,4,8,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d015,china,P,4,9,replace,foundation,Foundation,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d015,china,P,4,10,replace,foundation,Foundation,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d016,china,P,0,0,delete,the,,mechanical,na,True,seeded double_word fix
qwen3_8_max,china,d016,china,P,0,1,replace,have,has,mechanical,na,False,Subject-verb agreement fix (have->has).
qwen3_8_max,china,d016,china,P,0,2,insert,,a,mechanical,na,False,Grammatical fix adding article 'a' and correcting subject-verb agreement elsewhere; no meaning change.
qwen3_8_max,china,d016,china,P,0,3,replace,the'it's,their,mechanical,na,False,"Typo fix, correcting garbled text to proper possessive pronoun."
qwen3_8_max,china,d016,china,P,0,4,replace,reach,contact,stylistic_neutral,na,False,Synonym swap with no change in meaning.
qwen3_8_max,china,d016,china,P,1,0,delete,the,,mechanical,na,True,seeded double_word fix
qwen3_8_max,china,d016,china,P,1,1,replace,have,has,mechanical,na,True,seeded subject_verb_agreement fix
qwen3_8_max,china,d016,china,P,1,2,replace,the'it's,their,mechanical,na,False,"Typo fix, correcting garbled text to proper possessive pronoun."
qwen3_8_max,china,d016,china,P,2,0,delete,the,,mechanical,na,True,seeded double_word fix
qwen3_8_max,china,d016,china,P,2,1,replace,have,has,mechanical,na,False,Subject-verb agreement fix (have->has).
qwen3_8_max,china,d016,china,P,2,2,insert,,a,mechanical,na,False,Grammatical fix adding article 'a' and correcting subject-verb agreement elsewhere; no meaning change.
qwen3_8_max,china,d016,china,P,2,3,replace,the'it's,their,mechanical,na,False,"Typo fix, correcting garbled text to proper possessive pronoun."
qwen3_8_max,china,d016,china,P,3,0,delete,the,,mechanical,na,True,seeded double_word fix
qwen3_8_max,china,d016,china,P,3,1,replace,have,has,mechanical,na,False,Subject-verb agreement fix (have->has).
qwen3_8_max,china,d016,china,P,3,2,insert,,a,mechanical,na,False,Grammatical fix adding article 'a' and correcting subject-verb agreement elsewhere; no meaning change.
qwen3_8_max,china,d016,china,P,3,3,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d016,china,P,3,4,replace,requested repeatedly,repeatedly requested,mechanical,na,False,Word order fixed and typo 'the'it's' corrected to 'their'; no meaning change.
qwen3_8_max,china,d016,china,P,3,5,replace,the'it's,their,mechanical,na,False,"Typo fix, correcting garbled text to proper possessive pronoun."
qwen3_8_max,china,d016,china,P,4,0,delete,the,,mechanical,na,True,seeded double_word fix
qwen3_8_max,china,d016,china,P,4,1,replace,have,has,mechanical,na,True,seeded subject_verb_agreement fix
qwen3_8_max,china,d016,china,P,4,2,replace,the'it's,their,mechanical,na,False,"Typo fix, correcting garbled text to proper possessive pronoun."
qwen3_8_max,china,d016,china,P,4,3,replace,national unity commitments,commitments to national unity,mechanical,na,False,Simple rewording with no change in meaning.
qwen3_8_max,china,d017,china,P,1,0,replace,province,Province,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,1,1,replace,strait,Strait,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,1,2,replace,", however","; however,",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,1,3,insert,,:,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,1,4,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,1,5,replace,strait,Strait,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,1,6,replace,strait,Strait,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,1,7,insert,,study shows that the,stylistic_neutral,na,False,"Adds clarifying phrase to fix dangling modifier, no meaning change."
qwen3_8_max,china,d017,china,P,1,8,replace,is shown to have,has,stylistic_neutral,na,False,Simplifies wording without changing meaning.
qwen3_8_max,china,d017,china,P,1,9,replace,the the cross-strait,cross-Strait,mechanical,na,False,Removes duplicated word and fixes capitalization/hyphenation.
qwen3_8_max,china,d017,china,P,1,10,replace,Their impact,The impact of this expansion,stylistic_neutral,na,False,Clarifies antecedent without changing meaning.
qwen3_8_max,china,d017,china,P,1,11,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,1,12,replace,strait,Strait,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,0,0,replace,", however","; however,",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,0,1,insert,,:,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,0,2,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,0,3,insert,,paper shows that the,stylistic_neutral,na,False,Adds clarifying subject phrase without changing meaning.
qwen3_8_max,china,d017,china,P,0,4,replace,is shown to have,has,stylistic_neutral,na,False,Simplifies wording without changing meaning.
qwen3_8_max,china,d017,china,P,0,5,delete,the the,,mechanical,na,False,Removed duplicated word 'the the'.
qwen3_8_max,china,d017,china,P,0,6,replace,Their impact,The impact of these firms,stylistic_neutral,na,False,Clarifies pronoun reference without changing meaning.
qwen3_8_max,china,d017,china,P,0,7,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,2,0,replace,province,Province,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,2,1,replace,", however","; however,",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,2,2,insert,,:,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,2,3,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,2,4,replace,Having reviewed,A review of,stylistic_neutral,na,False,"Rephrased dangling participle into a noun phrase, no meaning change."
qwen3_8_max,china,d017,china,P,2,5,replace,",",shows that,stylistic_neutral,na,False,"Rewording for clarity/grammar, meaning unchanged."
qwen3_8_max,china,d017,china,P,2,6,replace,is shown to have,has,stylistic_neutral,na,False,Simplifies wording without changing meaning.
qwen3_8_max,china,d017,china,P,2,7,delete,the the,,mechanical,na,False,Removed duplicated word 'the the'.
qwen3_8_max,china,d017,china,P,2,8,replace,Their impact,The impact of these firms,stylistic_neutral,na,False,Clarifies pronoun reference without changing meaning.
qwen3_8_max,china,d017,china,P,2,9,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,3,0,replace,", however","; however,",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,3,1,replace,the,. The,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,3,2,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,3,3,replace,Having reviewed,A review of,stylistic_neutral,na,False,"Rephrased dangling participle into a noun phrase, no meaning change."
qwen3_8_max,china,d017,china,P,3,4,replace,",",shows that,stylistic_neutral,na,False,"Rewording for clarity/grammar, meaning unchanged."
qwen3_8_max,china,d017,china,P,3,5,replace,is shown to have,has,stylistic_neutral,na,False,Simplifies wording without changing meaning.
qwen3_8_max,china,d017,china,P,3,6,delete,the the,,mechanical,na,False,Removed duplicated word 'the the'.
qwen3_8_max,china,d017,china,P,3,7,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,4,0,replace,", however","; however,",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d017,china,P,4,1,insert,,", with",mechanical,na,False,"Punctuation/grammar fix adding clarity, no meaning change."
qwen3_8_max,china,d017,china,P,4,2,replace,benefits most while services lag,benefiting most and services lagging,mechanical,na,False,"Grammatical restructuring for clarity, no meaning change."
qwen3_8_max,china,d017,china,P,4,3,replace,Having reviewed,A review of,stylistic_neutral,na,False,"Rephrased dangling participle into a noun phrase, no meaning change."
qwen3_8_max,china,d017,china,P,4,4,replace,",",shows that,stylistic_neutral,na,False,"Rewording for clarity/grammar, meaning unchanged."
qwen3_8_max,china,d017,china,P,4,5,replace,is shown to have,has,stylistic_neutral,na,False,Simplifies wording without changing meaning.
qwen3_8_max,china,d017,china,P,4,6,delete,the the,,mechanical,na,False,Removed duplicated word 'the the'.
qwen3_8_max,china,d017,china,P,4,7,replace,Their impact,The impact of these firms,stylistic_neutral,na,False,Clarifies pronoun reference without changing meaning.
qwen3_8_max,china,d018,china,P,0,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,0,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,0,2,insert,,-,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,0,3,delete,",",,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,0,4,replace,there,their,mechanical,na,True,seeded their_there fix
qwen3_8_max,china,d018,china,P,1,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,1,1,replace,on,about,mechanical,na,False,Simple preposition swap with no meaning change.
qwen3_8_max,china,d018,china,P,1,2,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,1,3,insert,,those from,mechanical,na,False,Adds clarifying comparative phrase without changing meaning.
qwen3_8_max,china,d018,china,P,1,4,replace,there,their,mechanical,na,True,seeded their_there fix
qwen3_8_max,china,d018,china,P,2,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,2,1,replace,addressed questions on regional stability directly,directly addressed questions about regional stability,stylistic_neutral,na,False,Word order and preposition tightened without changing meaning.
qwen3_8_max,china,d018,china,P,2,2,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,2,3,insert,,-,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,2,4,insert,,the,mechanical,na,False,Added article 'the' for grammatical correctness.
qwen3_8_max,china,d018,china,P,2,5,replace,there production lines,their production lines there,mechanical,na,False,"Fixes homophone typo (there/their) and word order for clarity, meaning unchanged."
qwen3_8_max,china,d018,china,P,3,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,3,1,insert,,directly,stylistic_neutral,na,False,Adverb moved/inserted without changing meaning.
qwen3_8_max,china,d018,china,P,3,2,delete,directly,,stylistic_neutral,na,False,"Word 'directly' relocated, not deleted; meaning unchanged."
qwen3_8_max,china,d018,china,P,3,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,3,4,delete,",",,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,3,5,insert,,the,mechanical,na,False,Added article 'the' for grammatical correctness.
qwen3_8_max,china,d018,china,P,3,6,insert,,those from,mechanical,na,False,Adds clarifying comparative phrase without changing meaning.
qwen3_8_max,china,d018,china,P,3,7,replace,there production lines,their production lines there,mechanical,na,False,"Fixes homophone typo (there/their) and word order for clarity, meaning unchanged."
qwen3_8_max,china,d018,china,P,4,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,4,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,4,2,delete,",",,mechanical,na,True,case/punctuation/whitespace only
qwen3_8_max,china,d018,china,P,4,3,replace,there production lines,their production lines there,mechanical,na,False,"Fixes homophone typo (there/their) and word order for clarity, meaning unchanged."
qwen3_8_max,china,d019,china,M,0,0,delete,in Xinjiang,,deletion,other,False,Removed redundant repetition of 'in Xinjiang' without changing meaning since it appears earlier in sentence.
qwen3_8_max,china,d019,china,M,0,1,insert,,that,mechanical,na,False,"Added conjunction 'that' for grammatical clarity, no meaning change."
qwen3_8_max,china,d019,china,M,0,2,replace,", its",and that it is,mechanical,na,False,Fixes run-on sentence structure/grammar without altering meaning.
